date,open,high,low,close,volume
2017-05-03 10:22:00+05:30,9331.1,9331.35,9328.8,9329.15,0
2017-05-03 10:23:00+05:30,9329.15,9329.25,9327.9,9328.5,0
2017-05-03 10:24:00+05:30,9328.0,9328.75,9327.6,9328.7,0
2017-05-03 10:25:00+05:30,9328.7,9330.25,9327.5,9328.85,0
2017-05-03 10:26:00+05:30,9328.75,9329.15,9324.75,9324.75,0
2017-05-03 10:27:00+05:30,9324.65,9325.85,9322.0,9325.05,0
2017-05-03 10:28:00+05:30,9325.15,9325.15,9321.05,9321.55,0
2017-05-03 10:29:00+05:30,9321.7,9322.45,9320.25,9322.45,0
2017-05-03 10:30:00+05:30,9322.1,9322.3,9320.2,9320.45,0
2017-05-03 10:31:00+05:30,9319.7,9320.8,9318.6,9319.6,0
2017-05-03 10:32:00+05:30,9319.85,9322.4,9319.05,9322.4,0
2017-05-03 10:33:00+05:30,9322.2,9325.2,9322.15,9325.2,0
2017-05-03 10:34:00+05:30,9325.15,9326.4,9324.85,9326.35,0
2017-05-03 10:35:00+05:30,9326.1,9327.2,9325.15,9327.05,0
2017-05-03 10:36:00+05:30,9327.15,9329.1,9326.7,9329.1,0
2017-05-03 10:37:00+05:30,9328.7,9329.05,9327.15,9327.65,0
2017-05-03 10:38:00+05:30,9327.55,9328.0,9326.65,9327.4,0
2017-05-03 10:39:00+05:30,9327.35,9327.35,9325.9,9326.05,0
2017-05-03 10:40:00+05:30,9326.0,9326.7,9324.95,9325.4,0
2017-05-03 10:41:00+05:30,9325.6,9325.7,9324.15,9324.3,0
2017-05-03 10:42:00+05:30,9325.05,9325.65,9324.45,9324.75,0
2017-05-03 10:43:00+05:30,9324.95,9326.8,9324.9,9325.8,0
2017-05-03 10:44:00+05:30,9325.9,9328.4,9325.75,9328.4,0
2017-05-03 10:45:00+05:30,9327.9,9328.4,9326.9,9327.4,0
2017-05-03 10:46:00+05:30,9327.5,9327.6,9324.3,9325.4,0
2017-05-03 10:47:00+05:30,9325.4,9326.0,9324.25,9325.95,0
2017-05-03 10:48:00+05:30,9326.05,9327.85,9325.7,9327.75,0
2017-05-03 10:49:00+05:30,9327.5,9329.85,9327.5,9329.85,0
2017-05-03 10:50:00+05:30,9329.95,9330.0,9327.95,9329.3,0
2017-05-03 10:51:00+05:30,9329.2,9330.2,9327.8,9328.6,0
2017-05-03 10:52:00+05:30,9328.6,9329.9,9328.15,9329.6,0
2017-05-03 10:53:00+05:30,9329.2,9329.9,9327.9,9328.9,0
2017-05-03 10:54:00+05:30,9328.5,9328.8,9326.55,9328.8,0
2017-05-03 10:55:00+05:30,9328.85,9329.0,9327.25,9328.6,0
2017-05-03 10:56:00+05:30,9328.4,9328.75,9326.3,9327.25,0
2017-05-03 10:57:00+05:30,9327.05,9328.4,9326.45,9328.4,0
2017-05-03 10:58:00+05:30,9328.1,9328.1,9326.35,9326.95,0
2017-05-03 10:59:00+05:30,9326.9,9327.9,9326.55,9327.3,0
2017-05-03 11:00:00+05:30,9326.85,9327.0,9324.8,9325.3,0
2017-05-03 11:01:00+05:30,9325.2,9327.15,9324.3,9327.05,0
2017-05-03 11:02:00+05:30,9326.85,9326.85,9324.8,9325.3,0
2017-05-03 11:03:00+05:30,9325.25,9326.7,9325.1,9326.35,0
2017-05-03 11:04:00+05:30,9326.55,9327.3,9326.35,9326.55,0
2017-05-03 11:05:00+05:30,9326.7,9327.0,9325.1,9326.05,0
2017-05-03 11:06:00+05:30,9325.75,9325.9,9324.6,9325.9,0
2017-05-03 11:07:00+05:30,9325.75,9325.9,9324.8,9325.45,0
2017-05-03 11:08:00+05:30,9325.25,9326.45,9324.6,9326.45,0
2017-05-03 11:09:00+05:30,9326.25,9326.7,9325.5,9326.2,0
2017-05-03 11:10:00+05:30,9325.85,9327.6,9325.7,9327.35,0
2017-05-03 11:11:00+05:30,9327.35,9327.35,9326.2,9326.45,0
2017-05-03 11:12:00+05:30,9326.6,9326.9,9325.6,9326.1,0
2017-05-03 11:13:00+05:30,9325.95,9325.95,9323.95,9324.4,0
2017-05-03 11:14:00+05:30,9324.2,9324.2,9321.3,9321.55,0
2017-05-03 11:15:00+05:30,9321.45,9322.05,9320.95,9321.9,0
2017-05-03 11:16:00+05:30,9321.3,9321.8,9318.95,9319.35,0
2017-05-03 11:17:00+05:30,9319.25,9319.55,9318.15,9318.35,0
2017-05-03 11:18:00+05:30,9318.1,9318.4,9316.7,9317.45,0
2017-05-03 11:19:00+05:30,9317.45,9317.45,9313.85,9314.7,0
2017-05-03 11:20:00+05:30,9314.4,9315.95,9313.75,9315.7,0
2017-05-03 11:21:00+05:30,9315.55,9317.55,9315.05,9317.55,0
2017-05-03 11:22:00+05:30,9317.45,9318.1,9316.9,9318.1,0
2017-05-03 11:23:00+05:30,9318.25,9318.25,9316.45,9317.1,0
2017-05-03 11:24:00+05:30,9317.1,9317.1,9315.2,9315.25,0
2017-05-03 11:25:00+05:30,9315.25,9316.75,9314.75,9316.55,0
2017-05-03 11:26:00+05:30,9316.7,9317.25,9315.0,9317.05,0
2017-05-03 11:27:00+05:30,9317.05,9318.25,9316.05,9318.0,0
2017-05-03 11:28:00+05:30,9317.75,9318.05,9316.7,9317.1,0
2017-05-03 11:29:00+05:30,9317.15,9318.55,9317.1,9318.55,0
2017-05-03 11:30:00+05:30,9318.55,9318.55,9317.3,9318.3,0
2017-05-03 11:31:00+05:30,9318.1,9318.75,9317.4,9318.7,0
2017-05-03 11:32:00+05:30,9318.55,9318.85,9317.15,9318.1,0
2017-05-03 11:33:00+05:30,9318.1,9318.1,9316.1,9316.4,0
2017-05-03 11:34:00+05:30,9316.15,9317.55,9316.15,9316.7,0
2017-05-03 11:35:00+05:30,9316.85,9316.95,9314.8,9316.0,0
2017-05-03 11:36:00+05:30,9315.75,9315.85,9313.6,9314.0,0
2017-05-03 11:37:00+05:30,9313.8,9314.15,9313.25,9313.25,0
2017-05-03 11:38:00+05:30,9313.0,9313.55,9311.6,9311.65,0
2017-05-03 11:39:00+05:30,9311.6,9314.45,9311.6,9313.3,0
2017-05-03 11:40:00+05:30,9313.05,9313.55,9312.2,9313.0,0
2017-05-03 11:41:00+05:30,9313.05,9313.1,9311.5,9311.65,0
2017-05-03 11:42:00+05:30,9311.75,9311.8,9310.65,9311.35,0
2017-05-03 11:43:00+05:30,9311.4,9311.65,9309.3,9309.95,0
2017-05-03 11:44:00+05:30,9309.85,9311.0,9309.2,9310.8,0
2017-05-03 11:45:00+05:30,9310.8,9310.9,9309.45,9310.3,0
2017-05-03 11:46:00+05:30,9310.25,9310.95,9309.4,9309.8,0
2017-05-03 11:47:00+05:30,9309.7,9310.85,9308.55,9310.85,0
2017-05-03 11:48:00+05:30,9310.65,9312.55,9310.5,9311.95,0
2017-05-03 11:49:00+05:30,9312.2,9312.2,9310.75,9311.7,0
2017-05-03 11:50:00+05:30,9311.65,9315.4,9311.65,9314.9,0
2017-05-03 11:51:00+05:30,9314.6,9318.4,9314.6,9318.4,0
2017-05-03 11:52:00+05:30,9318.85,9320.0,9317.6,9319.05,0
2017-05-03 11:53:00+05:30,9318.6,9319.75,9318.35,9319.65,0
2017-05-03 11:54:00+05:30,9319.7,9321.55,9319.5,9320.3,0
2017-05-03 11:55:00+05:30,9320.25,9320.55,9317.45,9317.45,0
2017-05-03 11:56:00+05:30,9317.3,9318.25,9317.0,9317.7,0
2017-05-03 11:57:00+05:30,9317.6,9318.8,9317.2,9317.75,0
2017-05-03 11:58:00+05:30,9318.05,9318.5,9316.45,9317.35,0
2017-05-03 11:59:00+05:30,9317.35,9317.5,9315.45,9316.95,0
2017-05-03 12:00:00+05:30,9317.05,9318.65,9316.7,9318.45,0
2017-05-03 12:01:00+05:30,9318.4,9320.5,9318.35,9319.75,0
2017-05-03 12:02:00+05:30,9319.75,9320.6,9319.5,9320.0,0
2017-05-03 12:03:00+05:30,9320.1,9320.2,9318.5,9319.05,0
2017-05-03 12:04:00+05:30,9319.2,9319.2,9317.45,9317.75,0
2017-05-03 12:05:00+05:30,9317.8,9318.0,9316.95,9317.35,0
2017-05-03 12:06:00+05:30,9317.55,9317.9,9316.3,9316.45,0
2017-05-03 12:07:00+05:30,9316.85,9317.45,9315.75,9315.75,0
2017-05-03 12:08:00+05:30,9316.0,9316.35,9314.25,9314.25,0
2017-05-03 12:09:00+05:30,9314.55,9314.55,9310.0,9312.0,0
2017-05-03 12:10:00+05:30,9312.25,9312.25,9311.25,9311.7,0
2017-05-03 12:11:00+05:30,9311.85,9312.9,9309.25,9310.5,0
2017-05-03 12:12:00+05:30,9310.75,9311.15,9310.25,9310.95,0
2017-05-03 12:13:00+05:30,9310.8,9311.5,9309.25,9309.95,0
2017-05-03 12:14:00+05:30,9309.7,9310.15,9308.65,9309.1,0
2017-05-03 12:15:00+05:30,9309.1,9310.6,9308.7,9310.05,0
2017-05-03 12:16:00+05:30,9310.05,9311.85,9309.7,9311.25,0
2017-05-03 12:17:00+05:30,9311.2,9314.5,9311.0,9312.65,0
2017-05-03 12:18:00+05:30,9312.4,9313.35,9312.05,9312.95,0
2017-05-03 12:19:00+05:30,9313.0,9315.65,9313.0,9314.9,0
2017-05-03 12:20:00+05:30,9314.55,9315.5,9314.1,9314.5,0
2017-05-03 12:21:00+05:30,9314.55,9315.5,9314.15,9314.9,0
2017-05-03 12:22:00+05:30,9314.95,9315.7,9314.5,9315.0,0
2017-05-03 12:23:00+05:30,9314.8,9315.45,9314.25,9314.85,0
2017-05-03 12:24:00+05:30,9315.05,9315.3,9313.65,9313.95,0
2017-05-03 12:25:00+05:30,9314.0,9314.55,9312.95,9313.75,0
2017-05-03 12:26:00+05:30,9313.3,9314.7,9312.1,9314.45,0
2017-05-03 12:27:00+05:30,9314.45,9315.45,9313.95,9314.85,0
2017-05-03 12:28:00+05:30,9314.85,9316.4,9314.6,9314.8,0
2017-05-03 12:29:00+05:30,9315.2,9315.2,9313.7,9314.7,0
2017-05-03 12:30:00+05:30,9314.8,9315.7,9313.85,9314.4,0
2017-05-03 12:31:00+05:30,9314.5,9315.0,9308.75,9308.95,0
2017-05-03 12:32:00+05:30,9309.0,9311.75,9308.75,9310.95,0
2017-05-03 12:33:00+05:30,9311.2,9311.2,9308.45,9309.2,0
2017-05-03 12:34:00+05:30,9309.4,9309.55,9304.7,9305.45,0
2017-05-03 12:35:00+05:30,9305.65,9305.65,9299.1,9299.65,0
2017-05-03 12:36:00+05:30,9299.4,9300.75,9298.55,9299.85,0
2017-05-03 12:37:00+05:30,9300.1,9302.2,9299.7,9299.7,0
2017-05-03 12:38:00+05:30,9300.2,9301.5,9298.55,9301.5,0
2017-05-03 12:39:00+05:30,9301.6,9304.25,9300.5,9303.5,0
2017-05-03 12:40:00+05:30,9303.7,9305.1,9303.25,9304.05,0
2017-05-03 12:41:00+05:30,9304.3,9307.5,9303.5,9307.25,0
2017-05-03 12:42:00+05:30,9306.95,9307.15,9305.2,9306.9,0
2017-05-03 12:43:00+05:30,9307.0,9307.15,9305.8,9306.4,0
2017-05-03 12:44:00+05:30,9306.95,9307.6,9306.05,9307.5,0
2017-05-03 12:45:00+05:30,9307.45,9307.8,9306.0,9306.5,0
2017-05-03 12:46:00+05:30,9306.75,9307.1,9304.95,9305.55,0
2017-05-03 12:47:00+05:30,9305.45,9306.6,9305.15,9305.6,0
2017-05-03 12:48:00+05:30,9305.75,9306.25,9304.5,9306.0,0
2017-05-03 12:49:00+05:30,9306.05,9309.5,9305.7,9309.2,0
2017-05-03 12:50:00+05:30,9309.55,9310.8,9306.55,9306.75,0
2017-05-03 12:51:00+05:30,9306.15,9307.65,9305.4,9307.1,0
2017-05-03 12:52:00+05:30,9307.3,9308.7,9306.4,9307.45,0
2017-05-03 12:53:00+05:30,9307.55,9307.95,9306.85,9307.8,0
2017-05-03 12:54:00+05:30,9307.7,9307.8,9305.75,9306.0,0
2017-05-03 12:55:00+05:30,9305.85,9306.8,9305.0,9305.0,0
2017-05-03 12:56:00+05:30,9305.05,9306.0,9304.2,9305.85,0
2017-05-03 12:57:00+05:30,9306.1,9306.1,9305.1,9305.55,0
2017-05-03 12:58:00+05:30,9305.45,9308.05,9304.75,9306.8,0
2017-05-03 12:59:00+05:30,9306.9,9307.25,9305.95,9306.7,0
2017-05-03 13:00:00+05:30,9306.45,9307.55,9306.2,9307.3,0
2017-05-03 13:01:00+05:30,9307.3,9307.8,9306.6,9306.65,0
2017-05-03 13:02:00+05:30,9306.6,9306.65,9305.65,9305.8,0
2017-05-03 13:03:00+05:30,9305.9,9305.9,9304.3,9304.3,0
2017-05-03 13:04:00+05:30,9304.4,9306.85,9304.3,9306.6,0
2017-05-03 13:05:00+05:30,9306.85,9307.6,9306.0,9307.6,0
2017-05-03 13:06:00+05:30,9307.7,9309.9,9307.35,9309.9,0
2017-05-03 13:07:00+05:30,9309.7,9310.65,9309.5,9309.95,0
2017-05-03 13:08:00+05:30,9310.2,9310.75,9309.1,9310.6,0
2017-05-03 13:09:00+05:30,9310.4,9310.7,9308.35,9309.35,0
2017-05-03 13:10:00+05:30,9309.3,9309.8,9308.3,9309.1,0
2017-05-03 13:11:00+05:30,9309.1,9309.15,9307.0,9307.1,0
2017-05-03 13:12:00+05:30,9307.2,9307.9,9306.8,9306.8,0
2017-05-03 13:13:00+05:30,9307.25,9310.45,9307.25,9310.2,0
2017-05-03 13:14:00+05:30,9310.1,9313.5,9309.9,9313.25,0
2017-05-03 13:15:00+05:30,9313.05,9315.1,9313.05,9315.1,0
2017-05-03 13:16:00+05:30,9315.15,9315.5,9314.15,9314.45,0
2017-05-03 13:17:00+05:30,9314.5,9316.05,9313.85,9315.3,0
2017-05-03 13:18:00+05:30,9315.25,9315.25,9311.7,9312.35,0
2017-05-03 13:19:00+05:30,9312.3,9313.35,9311.15,9311.2,0
2017-05-03 13:20:00+05:30,9310.55,9311.2,9308.95,9310.1,0
2017-05-03 13:21:00+05:30,9310.0,9310.25,9309.15,9309.5,0
2017-05-03 13:22:00+05:30,9309.5,9309.85,9308.8,9309.7,0
2017-05-03 13:23:00+05:30,9309.95,9310.45,9309.0,9310.0,0
2017-05-03 13:24:00+05:30,9310.2,9310.65,9309.45,9310.15,0
2017-05-03 13:25:00+05:30,9310.6,9311.25,9309.5,9310.85,0
2017-05-03 13:26:00+05:30,9310.95,9313.6,9310.95,9311.4,0
2017-05-03 13:27:00+05:30,9311.5,9313.5,9311.45,9312.4,0
2017-05-03 13:28:00+05:30,9312.3,9312.45,9310.6,9311.15,0
2017-05-03 13:29:00+05:30,9311.05,9314.05,9310.7,9313.4,0
2017-05-03 13:30:00+05:30,9313.35,9314.35,9312.4,9314.35,0
2017-05-03 13:31:00+05:30,9314.5,9317.05,9314.5,9316.6,0
2017-05-03 13:32:00+05:30,9316.4,9317.6,9315.8,9316.55,0
2017-05-03 13:33:00+05:30,9316.3,9316.3,9313.25,9315.1,0
2017-05-03 13:34:00+05:30,9315.25,9316.75,9314.95,9316.4,0
2017-05-03 13:35:00+05:30,9316.4,9316.4,9313.8,9314.55,0
2017-05-03 13:36:00+05:30,9314.5,9314.9,9312.5,9312.5,0
2017-05-03 13:37:00+05:30,9312.5,9313.55,9312.45,9313.15,0
2017-05-03 13:38:00+05:30,9313.1,9313.45,9310.5,9311.45,0
2017-05-03 13:39:00+05:30,9310.9,9313.85,9310.85,9313.55,0
2017-05-03 13:40:00+05:30,9313.7,9314.85,9313.5,9314.45,0
2017-05-03 13:41:00+05:30,9314.55,9318.85,9314.4,9316.65,0
2017-05-03 13:42:00+05:30,9316.85,9322.85,9316.75,9322.15,0
2017-05-03 13:43:00+05:30,9322.2,9322.2,9320.5,9321.35,0
2017-05-03 13:44:00+05:30,9321.6,9321.75,9318.75,9320.15,0
2017-05-03 13:45:00+05:30,9320.15,9320.5,9318.85,9319.95,0
2017-05-03 13:46:00+05:30,9319.95,9322.6,9319.55,9322.1,0
2017-05-03 13:47:00+05:30,9322.2,9323.65,9322.1,9322.95,0
2017-05-03 13:48:00+05:30,9323.05,9323.15,9322.25,9323.0,0
2017-05-03 13:49:00+05:30,9323.2,9324.35,9321.65,9323.7,0
2017-05-03 13:50:00+05:30,9323.65,9324.1,9322.2,9322.45,0
2017-05-03 13:51:00+05:30,9322.35,9323.1,9322.15,9322.4,0
2017-05-03 13:52:00+05:30,9322.05,9322.65,9321.25,9322.1,0
2017-05-03 13:53:00+05:30,9322.0,9322.3,9320.05,9320.6,0
2017-05-03 13:54:00+05:30,9320.45,9320.65,9318.55,9319.15,0
2017-05-03 13:55:00+05:30,9319.35,9319.55,9318.25,9319.3,0
2017-05-03 13:56:00+05:30,9319.0,9320.0,9318.25,9319.75,0
2017-05-03 13:57:00+05:30,9319.6,9320.5,9318.2,9318.7,0
2017-05-03 13:58:00+05:30,9318.65,9320.7,9318.6,9320.7,0
2017-05-03 13:59:00+05:30,9320.85,9321.3,9319.8,9320.45,0
2017-05-03 14:00:00+05:30,9320.15,9320.5,9318.85,9319.45,0
2017-05-03 14:01:00+05:30,9319.35,9320.15,9318.7,9319.0,0
2017-05-03 14:02:00+05:30,9318.95,9319.3,9316.05,9316.4,0
2017-05-03 14:03:00+05:30,9315.95,9318.15,9315.5,9317.95,0
2017-05-03 14:04:00+05:30,9317.9,9318.25,9316.5,9317.2,0
2017-05-03 14:05:00+05:30,9317.0,9317.6,9316.35,9317.45,0
2017-05-03 14:06:00+05:30,9317.35,9317.35,9315.0,9316.0,0
2017-05-03 14:07:00+05:30,9315.9,9315.9,9314.5,9315.4,0
2017-05-03 14:08:00+05:30,9315.2,9315.25,9313.35,9313.55,0
2017-05-03 14:09:00+05:30,9314.05,9314.95,9313.0,9314.95,0
2017-05-03 14:10:00+05:30,9314.5,9315.15,9313.75,9315.0,0
2017-05-03 14:11:00+05:30,9314.9,9316.6,9314.5,9316.15,0
2017-05-03 14:12:00+05:30,9315.85,9316.05,9314.45,9314.8,0
2017-05-03 14:13:00+05:30,9314.45,9316.35,9313.65,9316.35,0
2017-05-03 14:14:00+05:30,9316.25,9319.75,9316.25,9319.05,0
2017-05-03 14:15:00+05:30,9319.3,9319.3,9316.85,9316.9,0
2017-05-03 14:16:00+05:30,9316.85,9317.35,9313.3,9313.3,0
2017-05-03 14:17:00+05:30,9313.45,9315.4,9309.5,9311.7,0
2017-05-03 14:18:00+05:30,9311.4,9311.9,9309.35,9309.5,0
2017-05-03 14:19:00+05:30,9310.1,9310.2,9306.95,9307.1,0
2017-05-03 14:20:00+05:30,9307.05,9307.85,9305.7,9305.75,0
2017-05-03 14:21:00+05:30,9305.7,9307.6,9303.75,9304.0,0
2017-05-03 14:22:00+05:30,9303.75,9308.55,9303.1,9307.9,0
2017-05-03 14:23:00+05:30,9307.85,9310.0,9307.25,9310.0,0
2017-05-03 14:24:00+05:30,9309.45,9310.5,9307.7,9308.5,0
2017-05-03 14:25:00+05:30,9308.55,9310.55,9306.85,9309.05,0
2017-05-03 14:26:00+05:30,9309.1,9311.2,9308.6,9311.15,0
2017-05-03 14:27:00+05:30,9310.85,9312.55,9310.25,9311.35,0
2017-05-03 14:28:00+05:30,9311.6,9312.05,9308.45,9309.5,0
2017-05-03 14:29:00+05:30,9309.6,9310.95,9309.15,9310.7,0
2017-05-03 14:30:00+05:30,9310.45,9310.7,9308.0,9309.1,0
2017-05-03 14:31:00+05:30,9309.1,9309.15,9308.05,9309.05,0
2017-05-03 14:32:00+05:30,9308.85,9309.4,9307.8,9308.3,0
2017-05-03 14:33:00+05:30,9308.2,9308.7,9307.7,9308.3,0
2017-05-03 14:34:00+05:30,9308.55,9308.7,9305.1,9305.85,0
2017-05-03 14:35:00+05:30,9305.6,9307.15,9305.25,9306.5,0
2017-05-03 14:36:00+05:30,9306.8,9306.9,9305.35,9306.9,0
2017-05-03 14:37:00+05:30,9306.65,9310.65,9306.05,9310.65,0
2017-05-03 14:38:00+05:30,9310.9,9312.6,9310.05,9311.15,0
2017-05-03 14:39:00+05:30,9311.15,9312.05,9310.2,9311.65,0
2017-05-03 14:40:00+05:30,9311.95,9314.25,9311.45,9314.1,0
2017-05-03 14:41:00+05:30,9314.35,9314.55,9311.75,9312.3,0
2017-05-03 14:42:00+05:30,9312.4,9314.1,9311.85,9312.65,0
2017-05-03 14:43:00+05:30,9312.7,9314.6,9312.15,9314.6,0
2017-05-03 14:44:00+05:30,9314.4,9315.4,9313.85,9315.2,0
2017-05-03 14:45:00+05:30,9314.6,9315.35,9313.55,9315.35,0
2017-05-03 14:46:00+05:30,9315.0,9316.45,9315.0,9316.35,0
2017-05-03 14:47:00+05:30,9316.35,9317.0,9315.45,9315.65,0
2017-05-03 14:48:00+05:30,9315.95,9316.2,9314.0,9314.15,0
2017-05-03 14:49:00+05:30,9314.6,9314.9,9311.8,9312.15,0
2017-05-03 14:50:00+05:30,9312.0,9313.2,9311.55,9311.95,0
2017-05-03 14:51:00+05:30,9312.3,9312.75,9311.0,9311.95,0
2017-05-03 14:52:00+05:30,9311.25,9312.5,9311.1,9311.95,0
2017-05-03 14:53:00+05:30,9311.75,9312.25,9311.0,9312.25,0
2017-05-03 14:54:00+05:30,9312.45,9313.1,9311.95,9312.9,0
2017-05-03 14:55:00+05:30,9312.65,9313.6,9312.55,9313.2,0
2017-05-03 14:56:00+05:30,9313.25,9315.05,9313.05,9315.05,0
2017-05-03 14:57:00+05:30,9315.0,9315.3,9314.15,9315.3,0
2017-05-03 14:58:00+05:30,9314.95,9315.05,9311.55,9312.1,0
2017-05-03 14:59:00+05:30,9311.8,9312.4,9311.4,9312.05,0
2017-05-03 15:00:00+05:30,9311.5,9313.6,9310.85,9312.45,0
2017-05-03 15:01:00+05:30,9312.7,9317.2,9312.25,9316.9,0
2017-05-03 15:02:00+05:30,9316.9,9318.15,9316.8,9317.8,0
2017-05-03 15:03:00+05:30,9317.95,9319.3,9317.85,9318.9,0
2017-05-03 15:04:00+05:30,9318.6,9319.05,9317.75,9317.9,0
2017-05-03 15:05:00+05:30,9318.3,9318.6,9317.2,9317.5,0
2017-05-03 15:06:00+05:30,9318.0,9318.0,9315.95,9315.95,0
2017-05-03 15:07:00+05:30,9315.3,9315.5,9314.6,9314.85,0
2017-05-03 15:08:00+05:30,9314.75,9316.0,9314.7,9315.2,0
2017-05-03 15:09:00+05:30,9315.1,9315.55,9313.6,9313.75,0
2017-05-03 15:10:00+05:30,9314.15,9314.85,9312.05,9312.05,0
2017-05-03 15:11:00+05:30,9311.8,9312.55,9310.8,9312.05,0
2017-05-03 15:12:00+05:30,9312.1,9313.45,9311.7,9311.75,0
